chr	start	end	name	log2fc	pval
chr1	152526424	152526665	11		
chr1	152589611	152589832	10		
chr1	152623183	152623432	66		
chr1	152623622	152625458	862		
chr1	152765928	152766421	468		
chr1	152766580	152767517	1251		
chr1	152800343	152800901	23		
chr1	152807863	152809091	92		
chr1	152901853	152902720	1055		
chr1	152902829	152903170	319		
chr1	152903329	152904004	502		
chr1	152955098	152955879	34		
chr1	153185661	153186316	34		
chr1	153280213	153280559	8		
chr1	153285977	153286392	29		
chr1	153331465	153333558	1792		
chr1	153413223	153413533	22		
chr1	153413656	153414238	42		
chr1	153424726	153425504	65		
chr1	153486729	153487714	1325		
chr1	153549304	153549968	93		
chr1	153740101	153741278	112		
chr1	153749057	153749689	85		
chr1	153751907	153752733	133		
chr1	153899476	153899775	183		
chr1	153899884	153901537	1613		
chr1	154117776	154118098	16		
chr1	155028971	155029280	20		
chr1	155082965	155084142	258		
chr1	155097740	155099614	2039		
chr1	155109999	155110199	12		
chr1	155145907	155146893	252		
chr1	155158648	155159554	888		
chr1	155243779	155245021	450		
chr1	155416513	155417461	1046		
chr1	155526029	155527250	156		
chr1	155557795	155558971	985		
chr1	155741951	155743033	80		
chr1	155812112	155813456	1147		
chr1	155972380	155973267	1146		
chr1	155973412	155973982	318		
chr1	156035114	156036957	1440		
chr1	156040844	156041536	370		
chr1	156204664	156205009	9		
chr1	156303153	156303746	32		
chr1	156420518	156421322	360		
chr1	156473582	156474563	340		
chr1	156523973	156524223	13		
chr1	156558399	156559716	1120		
chr1	156615881	156616441	24		
chr1	156673378	156674762	852		
chr1	156718139	156719107	1109		
chr1	156719257	156719499	89		
chr1	156838986	156839289	17		
chr1	156938741	156940088	844		
chr1	157084722	157084922	12		
chr1	157086304	157086687	24		
chr1	157179270	157179718	21		
chr1	157411421	157413227	1935		
chr1	157443522	157444025	32		
chr1	157449647	157450196	40		
chr1	157450325	157450537	17		
chr1	157458502	157459140	76		
chr1	157506827	157507584	36		
chr1	157622272	157622472	13		
chr1	158355917	158356394	40		
chr1	158362369	158362807	14		
chr1	159231539	159233209	1342		
chr1	160044094	160045743	736		
chr1	160195166	160195900	723		
chr1	160211912	160212909	1165		
chr1	160213084	160213707	459		
chr1	160791909	160793279	1222		
chr1	160905952	160906226	100		
chr1	160906369	160907506	1271		
chr1	161034190	161035944	1743		
chr1	161070058	161070761	402		
chr1	161070816	161071524	375		
chr1	161130791	161131776	601		
chr1	161142592	161143000	30		
chr1	161170620	161171022	31		
chr1	161195656	161196439	98		
chr1	161250001	161251196	741		
chr1	161727292	161727732	238		
chr1	161767118	161767318	11		
chr1	161875818	161876830	847		
chr1	161876992	161877623	371		
chr1	161968853	161969828	599		
chr1	161999656	161999892	5		
chr1	162005378	162005718	27		
chr1	162207544	162207826	18		
chr1	162217235	162218637	241		
chr1	162476909	162478107	445		
chr1	162547969	162549004	511		
chr1	162570149	162571475	1357		
chr1	162739440	162740937	1426		
chr1	162858472	162859042	47		
chr1	162859220	162859537	32		
chr1	162864781	162866504	361		
chr1	162897517	162898742	162		
chr1	163311773	163313905	644		
chr1	163403083	163404182	616		
chr1	163724698	163725126	18		
chr1	163779588	163780244	475		
chr1	163929501	163930674	1248		
chr1	163994359	163995485	726		
chr1	164184340	164184661	15		
chr1	164248335	164248865	243		
chr1	164249019	164249867	633		
chr1	164275342	164276050	219		
chr1	164306673	164307532	768		
chr1	164307650	164308005	130		
chr1	164456734	164458752	624		
chr1	164796683	164798306	213		
chr1	164898910	164899513	63		
chr1	165193545	165194832	752		
chr1	165236107	165236993	815		
chr1	165237118	165237519	185		
chr1	165281346	165282605	337		
chr1	165459527	165460977	1923		
chr1	165461234	165461897	481		
chr1	165580533	165580747	12		
chr1	165588954	165589207	12		
chr1	165589595	165589861	12		
chr1	165618036	165618266	15		
chr1	165618435	165618714	12		
chr1	165633787	165634581	654		
chr1	165634672	165634942	81		
chr1	165641659	165643207	1524		
chr1	165706877	165708573	1021		
chr1	165718233	165718988	33		
chr1	165763698	165764491	560		
chr1	165780242	165781496	142		
chr1	165781616	165781843	20		
chr1	165844584	165845992	364		
chr1	166001405	166002653	1521		
chr1	166002981	166003405	496		
chr1	166047843	166048893	73		
chr1	166126965	166127913	97		
chr1	166254031	166254734	62		
chr1	166308675	166309468	43		
chr1	166378739	166379003	76		
chr1	166379308	166380227	1084		
chr1	166409160	166410195	610		
chr1	166939918	166940434	63		
chr1	167000437	167002565	1474		
chr1	167283783	167285420	783		
chr1	167308034	167309245	1164		
chr1	167340081	167340725	132		
chr1	167349808	167350790	670		
chr1	167392724	167394455	908		
chr1	167423169	167423780	22		
chr1	167598167	167599002	82		
chr1	167618222	167618896	124		
chr1	167688590	167689374	46		
chr1	167802867	167803330	28		
chr1	168288047	168288272	10		
chr1	168392186	168392609	14		
chr1	168430878	168432230	902		
chr1	169531164	169532155	291		
chr1	169655580	169655990	47		
chr1	169656063	169656325	30		
chr1	169746082	169746864	90		
chr1	169747004	169747571	99		
chr1	169968773	169969963	374		
chr1	170109456	170110987	188		
chr1	170174067	170174957	950		
chr1	170175178	170175572	154		
chr1	170214604	170215607	943		
chr1	170255174	170255981	470		
chr1	170589004	170590316	756		
chr1	170644092	170645425	269		
chr1	170771503	170771703	11		
chr1	170867171	170868959	1302		
chr1	170884726	170885523	666		
chr1	170901299	170901546	10		
chr1	170907631	170908561	40		
chr1	170975094	170976063	52		
chr1	171033305	171033929	288		
chr1	171037187	171037401	96		
chr1	171037759	171038619	1114		
chr1	171044166	171045022	570		
chr1	171058351	171059199	80		
chr1	171064235	171065928	663		
chr1	171071848	171072962	403		
chr1	171073103	171073546	134		
chr1	171079486	171080571	353		
chr1	171080675	171081214	135		
chr1	171101922	171103059	814		
chr1	171111044	171112251	688		
chr1	171113692	171114424	200		
chr1	171149895	171151060	1056		
chr1	171195280	171196283	457		
chr1	171221838	171222527	416		
chr1	171222781	171223152	120		
chr1	171233544	171234292	92		
chr1	171246425	171247150	486		
chr1	171247379	171247809	108		
chr1	171251097	171251613	125		
chr1	171262557	171263182	33		
chr1	171269992	171271040	769		
chr1	171280644	171281854	607		
chr1	171287312	171288013	770		
chr1	171293978	171295210	989		
chr1	171328404	171330254	1826		
chr1	171345121	171346327	1196		
chr1	171360477	171361275	63		
chr1	171389042	171390194	132		
chr1	171411015	171412618	1593		
chr1	171437370	171439158	977		
chr1	171447655	171448001	18		
chr1	171478219	171478522	11		
chr1	171503048	171503249	38		
chr1	171503474	171504411	543		
chr1	171607087	171607343	11		
chr1	171682028	171682579	27		
chr1	171840691	171841080	9		
chr1	171917861	171918117	5		
chr1	172026469	172027688	669		
chr1	172048071	172048746	35		
chr1	172082101	172083547	1501		
chr1	172126361	172127465	728		
chr1	172147712	172147944	70		
chr1	172148057	172149162	1113		
chr1	172205811	172206801	690		
chr1	172217020	172217331	14		
chr1	172220683	172220884	12		
chr1	172296095	172298032	527		
chr1	172311560	172313030	688		
chr1	172326216	172326694	21		
chr1	172375999	172377321	918		
chr1	172475376	172476193	40		
chr1	172481771	172482557	63		
chr1	172490251	172490533	18		
chr1	172500194	172501727	1446		
chr1	172520708	172521443	82		
chr1	172526095	172526960	64		
chr1	172550151	172551096	99		
chr1	172562723	172563504	311		
chr1	172632353	172633277	511		
chr1	173366663	173367724	57		
chr1	173420508	173420929	22		
chr1	173598520	173599234	34		
chr1	173630965	173631575	27		
chr1	173673744	173674485	31		
chr1	173740591	173740865	33		
chr1	173740981	173741733	94		
chr1	173766439	173767020	55		
chr1	173801384	173802746	330		
chr1	173878139	173878380	43		
chr1	173878519	173878792	53		
chr1	173878816	173880219	443		
chr1	173911339	173911539	18		
chr1	173911955	173912996	101		
chr1	173940640	173942516	418		
chr1	174029530	174030019	18		
chr1	174030667	174031765	71		
chr1	174172705	174173108	28		
chr1	174501886	174502645	38		
chr1	175491994	175492928	162		
chr1	175624820	175625662	643		
chr1	175625775	175626107	73		
chr1	175691801	175692887	728		
chr1	175693041	175693344	113		
chr1	175880452	175881192	352		
chr1	176248078	176248800	32		
chr1	176275054	176275303	13		
chr1	176813113	176815165	2702		
chr1	176835527	176836193	80		
chr1	177257320	177259122	1801		
chr1	177322606	177323274	27		
chr1	177338575	177339316	116		
chr1	177441316	177441927	486		
chr1	177442262	177443338	1142		
chr1	177555970	177556310	11		
chr1	177702591	177703053	32		
chr1	177795635	177796538	996		
chr1	177983159	177984186	840		
chr1	178187605	178188590	926		
chr1	178275896	178276633	107		
chr1	178300027	178300230	12		
chr1	178317693	178319802	1514		
chr1	178335862	178337762	3079		
chr1	178337925	178338263	250		
chr1	178368637	178369626	221		
chr1	178405501	178406878	1007		
chr1	178448632	178449324	50		
chr1	178527745	178529439	254		
chr1	178530368	178530647	47		
chr1	179517192	179518356	481		
chr1	179545600	179546290	728		
chr1	179546408	179547311	810		
chr1	179667780	179668947	617		
chr1	179721438	179722001	37		
chr1	179722254	179722481	7		
chr1	179802623	179803770	1205		
chr1	179847885	179848464	69		
chr1	179866175	179866425	11		
chr1	179877980	179878339	19		
chr1	179959415	179960769	1437		
chr1	179960943	179961385	175		
chr1	180194309	180194585	74		
chr1	180195233	180196006	400		
chr1	180225807	180226431	92		
chr1	180255645	180256833	837		
chr1	180265143	180265492	13		
chr1	180302443	180302703	10		
chr1	180330508	180332944	1633		
chr1	180333280	180333524	145		
chr1	180333955	180334412	254		
chr1	180365100	180365676	59		
chr1	180386995	180387497	67		
chr1	180387734	180387969	21		
chr1	180393670	180393906	12		
chr1	180404379	180405065	51		
chr1	180482799	180483532	35		
chr1	180568553	180569738	619		
chr1	180640669	180642024	1032		
chr1	180696874	180697143	7		
chr1	180725596	180726944	1292		
chr1	180767970	180768879	252		
chr1	180777490	180778736	594		
chr1	180811929	180813532	1481		
chr1	180813736	180814480	745		
chr1	180830088	180830312	7		
chr1	180851087	180851744	739		
chr1	180903922	180904984	466		
chr1	180936332	180937239	93		
chr1	180941882	180943229	918		
chr1	181016686	181017578	357		
chr1	181143626	181144995	964		
chr1	181150878	181151514	633		
chr1	181210664	181212629	2373		
chr1	181233979	181234404	14		
chr1	181256210	181257617	201		
chr1	181352159	181353098	70		
chr1	181841380	181843005	937		
chr1	181852440	181853580	89		
chr1	181921658	181922459	67		
chr1	182018859	182020567	1343		
chr1	182124714	182125610	932		
chr1	182258120	182258484	26		
chr1	182281919	182283143	728		
chr1	182340858	182342015	1196		
chr1	182408513	182408985	301		
chr1	182409084	182409892	864		
chr1	182516472	182517870	1072		
chr1	182539136	182539540	38		
chr1	182763724	182764555	149		
chr1	182954695	182955484	106		
chr1	182959549	182960348	140		
chr1	182983097	182983580	23		
chr1	183146290	183147450	100		
chr1	183220974	183221630	415		
chr1	183296378	183298217	1922		
chr1	183344873	183346054	918		
chr1	183368728	183369968	925		
chr1	183388558	183389582	537		
chr1	183438863	183439348	37		
chr1	184033261	184034248	734		
chr1	184034420	184035225	397		
chr1	184048942	184049251	23		
chr1	184235419	184236043	19		
chr1	184441061	184441345	10		
chr1	184730594	184732523	1106		
chr1	184732805	184733034	106		
chr1	184844924	184846494	1061		
chr1	184851953	184852316	27		
chr1	184853280	184853861	26		
chr1	184881730	184883095	523		
chr1	184999101	185000095	352		
chr1	185203431	185204773	1121		
chr1	185328630	185329467	775		
chr1	185331849	185332650	341		
chr1	185362515	185363801	1303		
chr1	185455236	185455436	10		
chr1	186116766	186117405	337		
chr1	186587399	186587918	27		
chr1	186703658	186705865	717		
chr1	186748741	186749903	842		
chr1	187069058	187069308	46		
chr1	187215129	187216178	814		
chr1	187225667	187226242	48		
chr1	187226343	187226859	24		
chr1	187608986	187610043	173		
chr1	187651193	187652694	240		
chr1	187662378	187662811	24		
chr1	187911150	187911449	15		
chr1	187997438	187998339	91		
chr1	188018047	188018509	16		
chr1	188866464	188866664	8		
chr1	189007042	189007927	1041		
chr1	189342690	189344046	168		
chr1	189687728	189688100	61		
chr1	189688233	189688810	160		
chr1	189727547	189729120	989		
chr1	189775080	189775764	51		
chr1	189775819	189776118	13		
chr1	189818149	189818373	11		
chr1	189866871	189867604	38		
chr1	189921687	189922743	442		
chr1	190168846	190171054	642		
chr1	190911210	190912287	761		
chr1	190927986	190929530	1310		
chr1	190978321	190979502	159		
chr1	191025142	191026218	595		
chr1	191062353	191063422	455		
chr1	191075181	191075683	29		
chr1	191097816	191098765	229		
chr1	191125837	191126123	13		
chr1	191182294	191183267	532		
chr1	191183591	191184129	211		
chr1	191224030	191224250	45		
chr1	191224276	191225169	740		
chr1	191299590	191300744	109		
chr1	191312557	191313132	221		
chr1	191317403	191318266	473		
chr1	191325880	191326664	576		
chr1	191395558	191397094	1897		
chr1	191397337	191397636	287		
chr1	191462035	191462358	14		
chr1	191470526	191470726	7		
chr1	191493834	191494034	9		
chr1	191574913	191575565	261		
chr1	191575710	191576429	308		
chr1	191717601	191719384	1472		
chr1	191821129	191821970	228		
chr1	191906137	191906566	368		
chr1	191906714	191907997	1384		
chr1	191956518	191957153	48		
chr1	191989694	191990466	246		
chr1	192091712	192093009	583		
chr1	192136454	192138755	1904		
chr1	192190754	192191233	45		
chr1	192770278	192771309	631		
chr1	192822774	192823068	14		
chr1	192834676	192835300	63		
chr1	192854544	192856006	677		
chr1	193129583	193130320	676		
chr1	193153038	193153704	27		
chr1	193172874	193174080	707		
chr1	193200821	193201446	24		
chr1	193241848	193242296	22		
chr1	193271559	193273106	459		
chr1	193382590	193382893	12		
chr1	193655187	193655449	11		
chr1	194619413	194621185	1541		
chr1	194879442	194879713	19		
chr1	194879822	194880184	15		
chr1	194938833	194940344	520		
chr1	194976323	194977457	862		
chr1	195017077	195018222	568		
chr1	195018462	195018994	144		
chr1	195091814	195092716	98		
chr1	195130537	195132006	849		
chr1	195176471	195176704	6		
chr1	195241474	195242035	5504		
chr1	195371619	195372007	56		
chr10	3113186	3113486	39		
chr10	3116156	3116838	68		
chr10	3366128	3367932	540		
chr10	3718024	3719008	114		
chr10	3739967	3741616	706		
chr10	3834850	3835755	129		
chr10	3973079	3974161	398		
chr10	4041806	4042096	12		
chr10	4079609	4079947	11		
chr10	4080137	4080590	37		
chr10	4266083	4267375	354		
chr10	4334020	4336066	465		
chr10	4346757	4347017	19		
chr10	4387124	4388636	2265		
chr10	4431789	4432392	340		
chr10	4432545	4433245	484		
chr10	4611763	4612843	112		
chr10	4712137	4712830	38		
chr10	5068032	5068946	116		
chr10	5069243	5070021	81		
chr10	5194364	5195044	72		
chr10	5288414	5289813	180		
chr10	5298599	5298928	14		
chr10	5549868	5550939	234		
chr10	5593755	5595482	500		
chr10	5805001	5805485	210		
chr10	5805593	5806497	386		
chr10	5823125	5824353	959		
chr10	5824485	5824909	155		
chr10	5921429	5922777	148		
chr10	7158773	7159045	9		
chr10	7210877	7212215	1162		
chr10	7212318	7212841	277		
chr10	7390698	7392252	235		
chr10	7473016	7474457	153		
chr10	7589296	7590532	471		
chr10	7629323	7629750	34		
chr10	7662505	7663896	1296		
chr10	7667478	7667943	374		
chr10	7680473	7682093	1898		
chr10	7725904	7726843	762		
chr10	7780191	7781400	891		
chr10	7792340	7793540	1387		
chr10	7832123	7832609	21		
chr10	7841981	7842264	10		
chr10	7867355	7867608	6		
chr10	7955255	7956973	1818		
chr10	8517977	8519436	560		
chr10	8549823	8550082	9		
chr10	8761087	8762632	327		
chr10	8884996	8886766	1120		
chr10	8944663	8945456	41		
chr10	9117521	9118330	71		
chr10	9674309	9675845	559		
chr10	9900245	9901977	1463		
chr10	10320940	10321303	20		
chr10	10557383	10558301	378		
chr10	11044585	11045602	57		
chr10	11149325	11150169	881		
chr10	11280496	11282345	1612		
chr10	11343074	11344258	821		
chr10	11491946	11492342	69		
chr10	11609193	11609541	27		
chr10	12548643	12548924	17		
chr10	12812559	12813667	270		
chr10	12867666	12869713	1410		
chr10	12911638	12912362	39		
chr10	12922134	12923399	897		
chr10	12963530	12964694	513		
chr10	13007960	13009169	779		
chr10	13090520	13091934	193		
chr10	13192552	13193437	809		
chr10	13300055	13300313	13		
chr10	13323204	13324546	683		
chr10	13453469	13453669	11		
chr10	13473604	13474718	301		
chr10	13500777	13502109	276		
chr10	13552607	13553787	629		
chr10	13868320	13869359	449		
chr10	13964508	13965671	819		
chr10	13965797	13967880	2447		
chr10	13982449	13983427	297		
chr10	14017846	14018767	166		
chr10	14085725	14086635	80		
chr10	14544710	14545781	171		
chr10	14704811	14705624	818		
chr10	14746196	14746506	16		
chr10	15759160	15759590	23		
chr10	15759720	15760069	12		
chr10	17331268	17331924	42		
chr10	17655870	17656094	6		
chr10	17721902	17722359	255		
chr10	17722479	17723092	319		
chr10	17723206	17724696	1272		
chr10	17796289	17797069	202		
chr10	17797599	17798336	106		
chr10	17799084	17799518	55		
chr10	17835351	17835551	8		
chr10	17946959	17948104	1358		
chr10	18022074	18023384	785		
chr10	18055247	18056560	1144		
chr10	18139367	18139911	62		
chr10	18197178	18197494	13		
chr10	18234592	18235650	686		
chr10	18318251	18319512	729		
chr10	18329423	18329803	19		
chr10	18407203	18408756	164		
chr10	18430748	18431710	100		
chr10	18517566	18517862	13		
chr10	18545641	18546318	113		
chr10	18743402	18744085	59		
chr10	18844821	18845983	258		
chr10	18886580	18886939	25		
chr10	19014345	19015474	850		
chr10	19015566	19015968	183		
chr10	19043610	19043810	7		
chr10	19185775	19186142	34		
chr10	19494632	19495079	27		
chr10	19591954	19593078	817		
chr10	19712504	19712764	13		
chr10	19850503	19851278	55		
chr10	19907212	19907765	366		
chr10	19933592	19935523	1486		
chr10	19940605	19940823	18		
chr10	20148617	20149896	671		
chr10	20170120	20170523	15		
chr10	20290597	20290821	15		
chr10	20311570	20312310	521		
chr10	20312456	20313559	1356		
chr10	20347293	20348149	193		
chr10	20509289	20509888	18		
chr10	20517507	20518112	45		
chr10	20547079	20547406	33		
chr10	20547507	20548743	159		
chr10	20723358	20725168	182		
chr10	20951997	20953199	591		
chr10	21158959	21159429	54		
chr10	21159580	21159873	32		
